County,Establishment Type,Entity Name,DBA Name,Square Footage,Latitude,Longitude
Albany,Grocery/Manufacturer,ALAWDI ADEL ALI                  ,ONE STAR MARKET        ,1000,42.657204,-73.755157
Albany,Grocery Store,MARTINS FOODS OF S BURLINGTON LLC,HANNAFORD #8233        ,27000,42.649563,-73.923891
Albany,Store,VITAMIN SHOPPE INDUSTRIES INC    ,VITAMIN SHOPPE THE     ,4050,42.716844,-73.80927
Albany,Grocery Store,MARTINS FOODS OF S BURLINGTON LLC,HANNAFORD 8393         ,46000,42.715686,-73.934476
Albany,Gas Station,WESTMERE SUNOCO MART LLC         ,SUNOCO MART            ,912,42.69556,-73.881565
Albany,Store,BIMBO BAKERIES USA INC           ,BIMBO BAKERIES USA     ,0,42.701234,-73.819704
Albany,Convenience Store,CVS ALBANY LLC                   ,CVS PHARMACY 00680     ,5000,42.661027,-73.768234
Albany,Specialty Shop,NEW SPICY INC                    ,HALAL SUPER MARKET     ,2500,42.738768,-73.762135
Albany,Store,ULHAQ IJAZ                       ,US NEWS                ,600,42.65373,-73.759402
Albany,Target,TARGET CORPORATION               ,TARGET 1268            ,125000,42.70701,-73.82081
Albany,Convenience Store,CVS ALBANY LLC                   ,CVS PHARMACY 00778     ,6000,42.67655,-73.823464
Albany,Price Chopper,PRICE CHOPPER OPERATING CO INC   ,PRICE CHOPPER 23       ,27000,42.665169,-73.789939
Albany,Grocery/Manufacturer/Warehouse,PRICE CHOPPER OPERATING CO INC   ,MARKET 32 STORE 28     ,45000,42.698502,-73.89159
Albany,Convenience Store,RITE AID OF NEW YORK INC         ,RITE AID PHARMACY 00162,8000,42.700575,-73.717439
Albany,Price Chopper,PRICE CHOPPER OPERATING CO INC   ,PRICE CHOPPER 188      ,28000,42.7075,-73.777962
Albany,Convenience Store,STEWARTS SHOPS CORP              ,STEWARTS SHOP 210      ,1800,42.729058,-73.760534
Albany,Convenience Store,STEWARTS SHOPS CORP              ,STEWARTS SHOP 234      ,2200,42.772742,-73.824454
Albany,Bakery,PRINZOS BAKERY INC               ,PRINZOS BAKERY         ,2300,42.641994,-73.779317
Albany,Convenience Store,STEWARTS SHOPS CORP              ,STEWARTS SHOP 167      ,3380,42.70797,-73.922809
Albany,Convenience Store,STEWARTS SHOPS CORP              ,STEWARTS SHOP 133      ,2000,42.674344,-73.816541
Albany,Grocery/Manufacturer/Warehouse,KINGLENDER INC                   ,AIRPORT MOBIL          ,2500,42.766349,-73.813956
Albany,Discount Store,FAMILY DOLLAR STORES OF NY INC   ,FAMILY DOLLAR #1973    ,4000,42.473676,-73.818414
Albany,Grocery/Manufacturer,ROMA FOODS IMPORTING CO INC      ,ROMA FOODS IMPORTING CO,9200,42.756236,-73.756263
Albany,Grocery/Manufacturer,NO JAE HYUK                      ,VAN DYK STORE THE      ,2000,42.652694,-73.750752
Albany,Bakery,NINO'S BAKERY LLC                ,NINO'S BAKERY          ,3000,42.675991,-73.785345
Albany,Convenience Store,STEWARTS SHOPS CORP              ,STEWARTS SHOP 203      ,2500,42.700448,-74.033648
Albany,Convenience Store,STEWARTS SHOPS CORP              ,STEWARTS SHOP 111      ,1600,42.736611,-73.761192
Albany,Grocery/Manufacturer,SAINATOS MARKET LLC              ,SAINATOS MARKET        ,1500,42.653252,-73.78636
Albany,Convenience Store,STEWARTS SHOPS CORP              ,STEWARTS SHOP 144      ,1500,42.468839,-73.816189
Albany,Grocery/Manufacturer,ALSEIDI DAHAN ALI&HASEN ALSHEGA M,MONTANA FOOD MARKET    ,1500,42.675587,-73.7831
Albany,Walmart,WAL-MART STORES EAST LP          ,WAL-MART 2152          ,258000,42.693529,-73.844638
Albany,Specialty Shop,HAYAT 7 CORP                     ,HALAL MARKET           ,1200,42.663852,-73.771457
Albany,Deli,COLUCCIO DOMINICK                ,NINOS DELI&SUBS        ,1500,42.675991,-73.785345
Albany,Store,RUKHSANA CORP                    ,PEARL STREET CONVENIENC,850,42.648041,-73.753867
Albany,Price Chopper,PRICE CHOPPER OPERATING CO INC   ,PRICE CHOPPER 133      ,83000,42.681478,-73.791629
Albany,Price Chopper,PRICE CHOPPER OPERATING CO INC   ,PRICE CHOPPER 138      ,150700,42.75459,-73.758714
Albany,Grocery/Manufacturer,VILLAGE BUTCHER INC THE          ,MCCARROLLS-VLLG BUTCHER,1500,42.622386,-73.833709
Albany,Grocery/Manufacturer,MUNIR MOHAMMED                   ,WEST ALBANY NEWS       ,900,42.703267,-73.79819
Albany,Grocery/Manufacturer,NAGI ABDO M                      ,DELAWARE GROCERY STORE ,1500,42.664994,-73.765089
Albany,Deli,ANDYS ITALIAN FOOD&DELI LTD      ,ANDYS ITALIAN FOOD&DELI,1000,42.643729,-73.775286
Albany,Grocery/Manufacturer,KANNANTHANAM CORP                ,INDIA BAZAAR           ,2000,42.701638,-73.814616
Albany,Convenience Store,STEWARTS SHOPS CORP              ,STEWARTS SHOP 140      ,1200,42.701349,-73.819517
Albany,Store,CRESTWOOD HEALTH INC             ,CRESTWOOD PHARMACY     ,1200,42.652306,-73.811914
Albany,Store,CENTRAL STORE LLC                ,CENTRAL DISCOUNT       ,3400,42.657365,-73.764002
Albany,Grocery/Manufacturer,CHAUDHRYS NY LLC                 ,EDIBLE ARRANGEMENTS    ,1500,42.721183,-73.802956
Albany,Grocery/Manufacturer,ZAID SALEH N                     ,A&M GROCERY            ,1500,42.65958,-73.752808
Albany,Price Chopper,PRICE CHOPPER OPERATING CO INC   ,PRICE CHOPPER 45       ,28000,42.650724,-73.768424
Albany,Store,HW ROBERTS&SONS INC              ,BUSHS TRUE VALUE       ,5000,42.471976,-73.812228
Albany,Price Chopper,PRICE CHOPPER OPERATING CO INC   ,PRICE CHOPPER 36       ,15000,42.765194,-73.700929
Albany,Deli,PRINCE CORNER DELI&GROCERY INC TH,PRINCE DELI&GROCERY    ,1200,42.673468,-73.777156
Albany,Grocery/Manufacturer,MEHSIN HEZAM A                   ,MIKE DOWNTOWN GROCERY D,1200,42.637647,-73.761716
Albany,Grocery/Manufacturer,KRAUSES HOMEMADE CANDY INC       ,KRAUSES HOMEMADE CANDY ,10350,42.717851,-73.833158
Albany,Grocery/Manufacturer,NOLAN STACEY A                   ,SPINDLE CITY MARKET    ,4000,42.774259,-73.701969
Albany,Convenience Store,STEWARTS SHOPS CORP              ,STEWARTS SHOP 201      ,1800,42.734855,-73.700822
Albany,Convenience Store,STEWARTS SHOPS CORP              ,STEWARTS SHOP 173      ,3000,42.652378,-73.928495
Albany,Convenience Store,CVS ALBANY LLC                   ,CVS PHARMACY 02743     ,7000,42.771984,-73.727919
Albany,Convenience Store,CUMBERLAND FARMS INC             ,CUMBERLAND FARMS 1626  ,5200,42.60074,-73.792617
Albany,Convenience Store,STEWARTS SHOPS CORP              ,STEWARTS SHOP 122      ,1800,42.769787,-73.704149
Albany,Specialty Shop,TRI CITY FOODS INC               ,TRI CITY FOODS         ,3500,42.713592,-73.706937
Albany,Grocery/Manufacturer,RED KAP SALES INC                ,MOBIL ON THE RUN       ,2200,42.706005,-73.77671
Albany,Grocery/Manufacturer,HUCHRO GERALD                    ,GRAND ST IMPORTS&GROCER,875,42.645753,-73.75684
Albany,Convenience Store,ECKERD CORP                      ,RITE AID 10695         ,7000,42.705369,-73.776379
Albany,Convenience Store,CUMBERLAND FARMS INC             ,CUMBERLAND FARMS 1618  ,1200,42.692533,-73.87381
Albany,Convenience Store,CUMBERLAND FARMS INC             ,CUMBERLAND FARMS 1615  ,1600,42.694273,-73.80625
Albany,Convenience Store,CVS ALBANY LLC                   ,CVS PHARMACY 02702     ,1000,42.716165,-73.811978
Albany,Grocery/Manufacturer,PIRROTTA GIROLAMO & ROSANNA      ,STELLA DEL MARE        ,1400,42.645897,-73.755334
Albany,Grocery/Manufacturer,SPINOSA VINCENT L JR             ,VAN ALLEN FARMS STORE  ,1500,42.577554,-73.80145
Albany,Convenience Store,STEWARTS SHOPS CORP              ,STEWARTS SHOP 231      ,2000,42.654678,-73.817712
Albany,Grocery/Manufacturer,CANDY KRAFT CANDIES INC          ,CANDY KRAFT            ,2000,42.713966,-73.931205
Albany,Convenience Store,CVS ALBANY LLC                   ,CVS PHARMACY 01895     ,5000,42.697464,-73.887565
Albany,Grocery/Manufacturer,EGGELHOEFER EDGAR&GLEN           ,ROLFS PORK STORE       ,1600,42.661346,-73.765398
Albany,Convenience Store,CVS ALBANY LLC                   ,CVS PHARMACY 744       ,3500,42.657198,-73.803536
Albany,Convenience Store,CVS ALBANY LLC                   ,CVS PHARMACY 413       ,2000,42.664686,-73.789095
Albany,Grocery/Manufacturer/Warehouse,CARDONAS MARKETS INC             ,CARDONAS MARKETS       ,4500,42.64216,-73.778908
Albany,Price Chopper,PRICE CHOPPER OPERATING CO INC   ,PRICE CHOPPER 224      ,69000,42.734747,-73.852388
Albany,Grocery/Manufacturer,GRJH INC                         ,COBBLE POND FARMS      ,1300,42.700943,-74.033621
Albany,Convenience Store,STEWARTS SHOPS CORP              ,STEWARTS SHOP 267      ,2000,42.663384,-73.758895
Albany,Grocery Store,MARTINS FOODS OF S BURLINGTON LLC,HANNAFORD 8367         ,100000,42.680817,-73.790872
Albany,Convenience Store,STEWARTS SHOPS CORP              ,STEWARTS SHOP 263      ,2000,42.697514,-73.768482
Albany,Convenience Store,ECKERD CORP                      ,RITE AID 10691         ,6000,42.676546,-73.823449
Albany,Gas Station,NEWELITE GAS INC                 ,WATERVLIET FOOD MART   ,1900,42.735173,-73.700779
Albany,Specialty Shop,RYAN MICHAEL W                   ,RYANS FARMERS MARKET   ,8000,42.700763,-73.829709
Albany,Convenience Store,STEWARTS SHOPS CORP              ,STEWARTS SHOP 291      ,2500,42.63974,-73.785428
Albany,Convenience Store,STEWARTS SHOPS CORP              ,STEWARTS SHOP 185      ,2000,42.670928,-73.779541
Albany,Convenience Store,STEWARTS SHOPS CORP              ,STEWARTS SHOP 188      ,2500,42.624271,-73.827141
Albany,Convenience Store,RITE AID OF NEW YORK INC         ,RITE AID 4805          ,6000,42.468182,-73.816162
Albany,Convenience Store,STEWARTS SHOPS CORP              ,STEWARTS SHOP #379     ,2000,42.63188,-73.89907
Albany,Walmart,WAL-MART STORES EAST LP          ,WAL-MART 3583          ,206000,42.608505,-73.789651
Albany,Grocery/Manufacturer,SINGH GURYAM                     ,SHAM CANDY&GROCERY     ,2000,42.660206,-73.7673
Albany,Convenience Store,STEWARTS SHOPS CORP              ,STEWARTS SHOP 176      ,1800,42.619556,-73.783742
Albany,Store,GENERAL NUTRITION CORP           ,GENERAL NUTRITION 3209 ,2110,42.687038,-73.850605
Albany,Grocery/Manufacturer/Warehouse,CHIARO PETER&WILLIAM&DAVID       ,YONDER FARMS           ,3000,42.728335,-73.856311
Albany,Grocery/Manufacturer,CENTRAL AVENUE ENERGY INC        ,CENTRAL AVENUE ENERGY  ,1500,42.703522,-73.816772
Albany,Grocery/Manufacturer,Z&T INC                          ,Z&T                    ,2000,42.774033,-73.705829
Albany,Convenience Store,CUMBERLAND FARMS INC             ,CUMBERLAND FARMS #1662 ,0,42.62144,-73.777744
Albany,Convenience Store,STEWARTS SHOPS CORP              ,STEWARTS SHOP 179      ,3000,42.643943,-73.765611
Albany,Grocery/Manufacturer,BOSCOVS DEPARTMENT STORE LLC     ,BOSCOVS CANDY DEPT     ,500,42.708249,-73.816464
Albany,Price Chopper,PRICE CHOPPER OPERATING CO INC   ,PRICE CHOPPER 183      ,38000,42.688062,-73.859343
Albany,Convenience Store,STEWARTS SHOPS CORP              ,STEWARTS SHOP 178      ,1500,42.713042,-73.707651
Albany,Store,CHRISTMAS TREE SHOPS INC         ,CHRISTMAS TREE SHOPS 19,52000,42.707547,-73.82126
Albany,Store,VLIET MART CORP                  ,VLIET  MARKET          ,1500,42.777923,-73.715989
Albany,Grocery/Manufacturer,ORIGINAL HONEYBAKED HAM CO OF GA ,ORIGINAL HONEYBAKED HAM,3000,42.714189,-73.813558
Albany,Discount Store,BIG LOTS STORES INC              ,BIG LOTS #1264         ,26000,42.734747,-73.852388
Albany,Grocery/Manufacturer,SHAN ENTERPRISES INC             ,QUAIL STREET MARKET AND,1500,42.662893,-73.776162
Albany,Discount Store,DOLLAR TREE STORES INC           ,DOLLAR TREE #4168      ,10000,42.601754,-73.795007
Albany,Grocery/Manufacturer,NEW TEST ENITY FOR LICENSE LLC   ,LICENSE TEST           ,0,42.735803,-73.81954
Albany,Grocery/Manufacturer,ALBANY PRIDE SEAFOOD LLC         ,FINYOUR FISHMONGER     ,2100,42.697885,-73.889201
Albany,Grocery/Manufacturer,PEACOCK INC                      ,PEACOCK                ,2000,42.657916,-73.747833
Albany,Grocery/Manufacturer,RD AMERICA LLC                   ,RESTAURANT DEPOT       ,68300,42.702789,-73.826271
Albany,Grocery/Manufacturer,AMARAL VIRGILIO                  ,VIRGILIO'S EXPRESS STOR,1000,42.680924,-73.806112
Albany,Grocery/Manufacturer,PARIVAR SPICES&FOOD INC          ,PARIVAR SPICES&FOOD    ,4800,42.698889,-73.811471
Albany,Gas Station,LATHAM CIRCLE GAS INC            ,LATHAM CIRCLE MOBIL    ,750,42.747197,-73.759554
Albany,Store,HASTINGS JOHN                    ,JOHNS LAST STAND       ,800,42.652549,-73.749302
Albany,Discount Store,DOLLAR TREE STORE INC            ,DOLLAR TREE #06156     ,10000,42.698502,-73.89159
Albany,Grocery/Manufacturer,NGO TAY A                        ,TAY MARKET             ,4000,42.66452,-73.772221
Albany,Grocery/Manufacturer,DHARAM INC                       ,PLAZA 23 TRUCK STOP    ,3600,42.634885,-73.755688
Albany,Grocery Store,SHOP RITE SUPERMARKET INC        ,SHOPRITE SLINGERLANDS 2,65000,42.641191,-73.863049
Albany,Grocery Store,SHOP RITE SUPERMARKETS INC       ,SHOPRITE  #234         ,600,42.674977,-73.784187
Albany,Grocery/Manufacturer,IBB FOOD MART INC                ,IBB FOOD MART          ,1200,42.666629,-73.77139
Albany,Gas Station,INANC I OZBAY INC                ,USA GAS                ,0,42.717472,-73.832728
Albany,Grocery/Manufacturer,1250 SELKIRK INC                 ,1250 SELKIRK           ,3000,42.547591,-73.8073
Albany,Grocery/Manufacturer,BADOWIE NADIER M                 ,STAR ONE MARKET        ,2500,42.661306,-73.754518
Albany,Price Chopper,PRICE CHOPPER OPERATING CO INC   ,PRICE CHOPPER #245     ,0,42.731142,-73.70522
Albany,Store,NESTLER RICHARD J                ,RICKS EXPRESS STOP     ,800,42.65355,-73.757764
Albany,Grocery/Manufacturer,RNA FOOD TRADING INC             ,RNA FOOD TRADING       ,0,42.642851,-73.756239
Albany,Convenience Store,STEWARTS SHOPS CORP              ,STEWARTS SHOP #382     ,4000,42.757229,-73.77548
Albany,Store,NEW COVENANT CHRISTIAN FELLOWSHIP,WALK IN THE WORD BKSTR ,1000,42.660814,-73.761384
Albany,Sushi,ADVANCED FRESH CONCEPTS FRANCHISE,AFC SUSHI @ PRICE CHOPP,0,42.75459,-73.758714
Albany,Grocery/Manufacturer,EMPIRE GROCERY CORP              ,SUNNY MART             ,2000,42.642251,-73.778695
Albany,Convenience Store,SHOP-RITE SUPERMARKETS INC       ,RITE AID,0,42.725615,-73.842007
Albany,Deli,GARCIA-PENA ROSARIO              ,WHITE STREET DELI GROCE,1500,42.77244,-73.70263
Albany,Grocery/Manufacturer,P & A MINI MARKET INC            ,P & A MINI MARKET      ,5000,42.665412,-73.769297
Albany,Grocery Store,ASIAN SUPERMARKET GROUP INC      ,ASIAN SUPERMARKET      ,14000,42.69743,-73.809819
Albany,Grocery/Manufacturer,MENANDS 2020 MARKET INC          ,MENANDS 2020 MARKET    ,2000,42.677545,-73.736651
Albany,Grocery/Manufacturer,CHULAN EVOO LLC                  ,OLIVA GOURMET OLIVE OIL,1300,42.681559,-73.839106
Albany,Grocery/Manufacturer,SALEH HASAN                      ,WASHINGTON MARKET      ,0,42.659313,-73.760591
Albany,Grocery/Manufacturer,HONEST WEIGHT FOOD COOP INC      ,HONEST WEIGHT FOOD COOP,30000,42.678221,-73.781146
Albany,Store,LEININGER CHRISTOPHER S          ,CHRIS' EXPRESS STOP    ,800,42.647131,-73.772525
Albany,Grocery/Manufacturer,KOROSTIL IGOR                    ,DNIPRO EURO FOODS      ,2200,42.757058,-73.757968
Albany,Deli,ZAID SEDDIK A                    ,SAM USA DELI & GROCERY ,1500,42.646121,-73.754627
Albany,Grocery/Manufacturer,QURESHIS TRADING USA INC         ,QURESHIS TRADING USA   ,5000,42.661205,-73.777947
Albany,Deli,HAFEEZ TAHIR                     ,ALBANY NEWS DELI       ,1600,42.667332,-73.775437
Albany,Grocery/Manufacturer,GADE FARM THE LLC                ,GADE FARM THE          ,4000,42.709741,-73.925008
Albany,Grocery/Manufacturer,FRESH MARKET INC THE             ,FRESH MARKET OF NY THE ,23000,42.736131,-73.762267
Albany,Store,GALDAMEZ DOLORES O               ,GALDAMEZ STORE         ,200,42.695857,-73.808037
Albany,Gas Station,PRESTIGE PETROLEUM CORP          ,DELMAR VALERO          ,1500,42.615555,-73.85125
Albany,Grocery/Manufacturer,NEW KIMS ORIENTAL GROCERY INC    ,NEW KIMS ORIENTAL GRCY ,6000,42.720481,-73.836164
Albany,Discount Store,DOLLAR TREE STORES INC           ,DOLLAR TREE #05680     ,0,42.729273,-73.700126
Albany,Deli,SALEH AMIN H                     ,LEX DELI               ,2000,42.662004,-73.764708
Albany,Grocery/Manufacturer,VOORHEESVILLE MINI MART INC      ,VOORHEESVILLE MOBIL MRT,1500,42.649541,-73.933902
Albany,Mini Mart,OAM GANESH CORP                  ,ALLEN MINI MART        ,1200,42.670881,-73.787381
Albany,Trader Joes,TRADER JOES EAST INC             ,TRADER JOES #535       ,13000,42.714579,-73.812922
Albany,Grocery/Manufacturer,SANTACRUZ EMMANUEL               ,MEXICAN MARKET         ,1000,42.674155,-73.783248
Albany,Grocery/Manufacturer,SWEET ASIAN MARKET INC           ,SWEET ASIAN MARKET     ,1200,42.642363,-73.778436
Albany,Store,NEW HEALTH VENTURES LLC          ,ELITE NUTRITION        ,2000,42.728965,-73.845796
Albany,Convenience Store,DRAKE PETROLEUM CO INC           ,XTRA MART 7046         ,2000,42.653003,-73.785962
Albany,Grocery/Manufacturer,GEORGES MARKET&NURSERY LLC       ,GEORGES MARKET&NURSERY ,2500,42.759318,-73.768146
Albany,Grocery/Manufacturer,MAHRAM BASSAM S                  ,LIVINGSTON MARKET      ,2000,42.665263,-73.761343
Albany,Sushi,SUSHI WITH GUSTO INC             ,SUSHI WITH GUSTO       ,100,42.736131,-73.762267
Albany,Grocery/Manufacturer,IDA YARBROUGH CONV SUPERMKT INC  ,IDA YARBROUGH CONV MKT ,1500,42.659256,-73.748288
Albany,Convenience Store,CVS ALBANY LLC                   ,CVS PHARMACY #134      ,10000,42.653415,-73.773688
Albany,Grocery/Manufacturer,A&F CO INC                       ,QWIX MART              ,1000,42.575871,-73.963179
Albany,Deli,EURO DELI AND MARKET CORP        ,EURO DELI AND MARKET   ,2100,42.759735,-73.766889
Albany,Discount Store,MORAN FOODS LLC                  ,SAVE A LOT 843-6080    ,15000,42.639329,-73.786554
Albany,Grocery Store,BROTHER AND BROTHER INC          ,DUNIYA SUPERMARKET     ,6900,42.738083,-73.76217
Albany,Grocery/Manufacturer,COUGHTRY TIMOTHY E               ,DUCK POND FARMS        ,1300,42.735011,-73.985749
Albany,Grocery/Manufacturer,FAREH ABDULHALEEM                ,BOULEVARD GROCERY      ,1200,42.661715,-73.760733
Albany,Grocery/Manufacturer,LA GRANDE MEAT MKT & PRODUCTS COR,LA GRANDE MEAT MKT & PR,3500,42.642976,-73.761974
Albany,Grocery Store,NY SUPERMARKET INC               ,NY SUPERMARKET         ,3000,42.662867,-73.75951
Albany,Store,HARI&AADI CORP                   ,GARY COUNTRY FARM      ,1500,42.657939,-73.815329
Albany,Grocery Store,SHOP-RITE SUPERMARKETS INC       ,SHOPRITE OF ALBANY     ,8200,42.676302,-73.785702
Albany,Grocery/Manufacturer,NEW ASIAN FOOD MARKET INC        ,NEW ASIAN FOOD MARKET  ,3500,42.680455,-73.793259
Albany,Grocery/Manufacturer,LAU NORBERT                      ,LAU NORBERT            ,1800,42.66249,-73.769898
